datetime,realization,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf
2/17/2025,1,12353.64891,25456.62111,4965.452198,5013.872777,480.1352678,1580.279655,1579.861987,2295.279267,2192.921832,1138.771282,2819.598869,2702.229285,737.0410826,299.9786713,1437.770609
2/18/2025,1,14601.96996,13425.43036,4959.208974,4907.410367,480.1352678,1962.605385,1962.086668,2140.491635,2211.990695,1138.771282,2538.86845,2090.122109,643.7827711,299.9786713,1479.112303
2/19/2025,1,12746.7685,18136.86341,5356.694862,5257.215451,480.1352678,1707.721548,1707.270197,2284.223011,3155.900496,1138.771282,2989.676378,2398.663925,667.8494279,299.9786713,1295.371598
2/20/2025,1,13864.19754,14490.69204,5564.802665,4519.583032,480.1352678,1156.245682,1155.940086,2339.504291,2772.139186,1138.771282,2719.191639,2368.805023,565.5661697,270.8140935,1263.21697
2/21/2025,1,11346.61652,20306.55086,4590.858161,4854.179162,480.1352678,1422.715122,1422.339098,1970.225283,2857.949201,1138.771282,2422.068202,2381.246218,391.0830072,287.4795143,1258.623538
2/22/2025,1,13858.81233,15892.76434,5331.72192,4945.432671,480.1352678,1327.71298,1327.362065,2211.251683,3611.170161,1138.771282,2948.693835,2478.287606,989.7408465,337.4759595,1515.860464
2/23/2025,1,10789.24829,22891.37694,4553.398726,4347.215316,480.1352678,1371.738334,1371.375784,689.9105289,2555.230651,1138.771282,2303.218827,1764.162587,150.4165717,324.9768939,1152.972587
2/24/2025,1,8559.775486,20568.94985,5481.559571,4040.502135,480.1352678,1427.349343,1426.972094,689.9105289,1854.449078,1138.771282,2204.860724,1891.06282,664.8411123,295.8123161,1107.037461
2/25/2025,1,9122.528861,19507.60456,4692.830973,3934.039725,480.1352678,1281.370464,1281.031798,1627.48125,1086.926458,1138.771282,2217.155487,1647.215263,640.7744555,270.8140935,1180.533682
2/26/2025,1,8837.113286,21583.29828,4091.399416,3660.27925,480.1352678,1172.465557,1172.155674,1795.53637,736.5356717,1138.771282,2036.832298,1759.186074,424.1746768,291.6459609,1267.810502
2/27/2025,1,10775.78531,18802.65198,4840.587534,3716.045254,480.1352678,1404.178136,1403.807012,1808.803907,1730.501337,1138.771282,2192.565961,1602.426939,529.4662506,279.1468039,1203.501346
2/28/2025,1,8621.705303,17420.1616,4345.290923,3665.348848,480.1352678,1230.393677,1230.068483,3931.605493,1828.229385,1138.771282,2143.38691,1754.209619,583.6161953,299.9786713,1130.005024
3/1/2025,1,11689.8562,20307.71929,4335.109098,4130.429697,420.9756599,1230.630695,1230.305439,1728.371431,2500.413709,1973.125505,2506.076745,1876.491384,544.4925632,283.5360513,1231.109766
3/2/2025,1,11256.35617,18891.62548,4979.182439,4405.100697,420.9756599,1702.623874,1702.173871,2173.759452,1914.044059,1973.125505,2786.806535,1662.184557,535.4678147,291.8753469,1240.297134
3/3/2025,1,12999.14355,19871.99809,5464.301769,4868.931882,420.9756599,1732.796941,1732.338962,2351.028313,2388.383739,1973.125505,3286.79239,1798.086446,899.4656067,304.3842903,1157.610719
3/4/2025,1,13734.33619,20657.85239,5897.812706,5138.4204,420.9756599,1672.450808,1672.008779,2548.239919,2560.004135,1973.125505,3370.806423,1758.883977,821.251186,504.5272939,1332.171018
3/5/2025,1,15137.35328,20097.63951,6137.275838,4944.077734,420.9756599,1228.475447,1228.15076,2608.068154,3501.532664,1973.125505,2799.101253,2143.06815,571.5668086,596.2595457,1130.048513
3/6/2025,1,14973.32619,19875.8885,5228.967286,4296.268794,420.9756599,937.5207677,937.2729808,1737.234857,2903.244929,1973.125505,2481.487264,2247.608029,715.962586,454.4915201,1355.139489
3/7/2025,1,12012.05219,20844.59005,4126.610974,4249.626565,420.9756599,933.2103224,932.9636747,1750.530021,1420.635464,1973.125505,2506.076745,1931.374829,613.6822354,396.1165422,1272.452973
3/8/2025,1,12635.9408,19560.76875,4816.099733,3951.634477,420.9756599,1803.919213,1803.442437,1856.891376,2102.349744,1973.125505,2460.996038,2271.129521,574.5750581,383.6075988,1254.078237
3/9/2025,1,12199.51168,20972.97215,3616.719565,3930.904549,420.9756599,799.5866695,799.3753386,1533.375669,2302.573566,1973.125505,2383.129386,2414.871869,797.1852562,366.9290075,955.4882141
3/10/2025,1,9595.582309,15923.27494,4417.682591,3822.0727,420.9756599,937.5207677,937.2729808,1832.516894,2204.845256,1973.125505,2563.45217,1947.055805,354.9730435,371.0986553,1479.169213
3/11/2025,1,11057.18045,19938.13438,4475.484049,3570.722787,420.9756599,1661.67472,1661.235539,1555.534307,1744.80729,1973.125505,2167.97153,1881.718338,791.1687572,379.4379509,1208.141295
3/12/2025,1,9507.71068,19700.82199,4535.349832,3765.065507,420.9756599,1010.798237,1010.531083,1788.199666,1959.332773,1973.125505,2348.294315,1834.675409,734.0120829,354.4200641,1217.328663
3/13/2025,1,10784.77842,17382.16284,4611.730304,3980.138046,420.9756599,1028.039967,1027.768256,1916.719611,1980.785316,1973.125505,2415.915376,1873.877878,667.8306602,333.571825,923.3323748
3/14/2025,1,11988.61972,17561.11976,5072.0776,3993.094224,420.9756599,1812.540103,1812.061049,2109.49948,3320.37781,1973.125505,3139.255595,1886.945349,481.31939,358.5897119,1469.981844
3/15/2025,1,20693.76951,19790.30041,7505.931732,7048.161116,420.9756599,806.052312,805.8392723,3117.716148,2478.961166,1973.125505,3321.627461,2009.779767,791.1687572,321.0628816,1162.204353
3/16/2025,1,19525.07678,19751.39673,7561.66882,6916.008124,420.9756599,1564.689776,1564.276228,2399.777229,4161.794454,1973.125505,2909.753849,2242.381018,848.3254314,350.2504163,1580.230465
3/17/2025,1,15436.1168,19693.04125,6859.794021,6208.600777,420.9756599,1661.67472,1661.235539,2393.129648,3217.882297,1973.125505,3405.641494,2718.037599,803.2017551,362.7593597,1603.198936
3/18/2025,1,16455.42777,19805.86188,6684.325321,5765.499467,420.9756599,1495.722753,1495.327433,2397.561385,3108.235954,1973.125505,2809.346888,2603.043697,712.9543365,362.7593597,1492.950316
3/19/2025,1,16464.21492,15374.73312,6269.393444,6434.038281,420.9756599,3273.779344,3272.914084,3093.341666,4459.746482,1973.125505,3549.08008,2678.83513,1179.232545,375.2683031,1419.451168
3/20/2025,1,15316.02556,20101.52983,7159.122982,5643.711385,420.9756599,3273.779344,3272.914084,2552.671657,3587.342837,1973.125505,3573.669516,2880.074486,592.624489,429.4737247,1584.824099
3/21/2025,1,15113.92081,19062.80166,5672.799892,5293.894533,420.9756599,1683.226896,1682.782019,2100.636054,3120.15404,1973.125505,3229.416964,2788.602077,649.7811632,408.6254856,1525.106155
3/22/2025,1,17360.50555,19790.30041,6564.593755,7369.474345,420.9756599,1922.456332,1921.948227,3275.042264,4023.544685,1973.125505,4452.743083,2835.645006,1022.803704,404.4558378,1616.980039
3/23/2025,1,20787.49926,20945.73961,10980.21198,9698.995284,420.9756599,3282.400184,3281.532645,5278.180437,6006.713628,1973.125505,5706.806019,3517.767897,1263.463399,458.6611679,1672.104349
3/24/2025,1,22477.56364,19840.87523,11694.47281,10476.366,420.9756599,3273.779344,3272.914084,5796.691856,7546.529893,1973.125505,6534.651453,5033.5966,1344.686069,483.6790548,2113.098832
3/25/2025,1,22325.25279,20276.59634,13775.32518,11344.42996,420.9756599,4023.795918,4022.732428,6040.436534,9355.694812,1973.125505,7604.293396,6191.376072,1804.947712,508.6969417,2356.564645
3/26/2025,1,20105.02954,19833.0945,13147.76652,11797.89618,420.9756599,3754.393415,3753.401128,6445.939065,10506.98162,1973.125505,7479.29691,7566.075877,2352.448525,521.2058851,2425.469958
3/27/2025,1,21885.89465,20696.75607,12955.78314,12031.10738,420.9756599,4870.797435,4869.510082,6293.044687,9103.031498,1973.125505,7235.451319,8235.131297,1988.450733,529.5451807,2664.342036
3/28/2025,1,22597.65488,20926.28773,13017.71324,11251.14545,420.9756599,4071.210766,4070.134744,6173.388216,10521.28333,1973.125505,7926.005593,8211.609804,1862.104387,554.5630676,2453.032163
3/29/2025,1,20005.44168,21264.74978,10106.99717,8750.602988,420.9756599,3394.471661,3393.574502,4633.364965,8642.993478,1973.125505,6255.970791,7545.167889,1519.164341,554.5630676,2503.562739
3/30/2025,1,15749.52565,18658.20341,9039.73461,8569.2165,420.9756599,3138.000443,3137.171069,4210.135534,6628.837534,1973.125505,5938.356847,6076.382171,1525.18084,492.0183504,2163.629509
3/31/2025,1,17120.32313,20222.13119,8529.8432,9320.674862,420.9756599,3025.929017,3025.129263,4055.025262,5761.201145,1973.125505,4792.89738,5409.940256,1311.595324,475.3397592,2163.629509
4/1/2025,1,17008.32259,20863.80396,9110.359725,8197.475174,881.2026648,3418.056302,3417.152909,4847.153818,7036.445275,3601.075199,5983.45182,5528.788945,1350.340431,487.0220717,2053.675022
4/2/2025,1,13950.14665,19845.86639,9977.126444,8402.285647,881.2026648,3903.215495,3902.183874,5265.278898,7672.871679,3601.075199,6624.828663,6443.124439,1681.158794,445.3962935,2145.562124
4/3/2025,1,15634.96135,20018.13283,9561.326647,8015.421421,881.2026648,3888.58758,3887.559826,5229.88205,8180.582668,3601.075199,7421.939215,7459.052804,1699.203401,462.046623,2448.78927
4/4/2025,1,14549.32374,20621.06498,9188.968629,7572.929718,881.2026648,6887.310279,6885.489962,4632.560479,8731.198847,3601.075199,7178.093084,7362.806959,1753.337354,449.5588073,2306.364428
4/5/2025,1,16068.0299,15875.91016,8769.03155,8194.946638,881.2026648,3917.84341,3916.807923,4535.219233,7675.255307,3601.075199,6573.600484,10234.14127,1762.359657,462.046623,2866.875219
4/6/2025,1,14056.93068,17316.68326,9362.735701,8273.330887,881.2026648,3842.265825,3841.250314,4875.913717,7699.091529,3601.075199,7979.301845,9017.700736,2414.974081,466.2091368,3023.083182
4/7/2025,1,13297.57763,20080.7751,9693.720626,8440.213476,881.2026648,4371.308813,4370.153476,5665.705579,9400.995932,3601.075199,9389.10146,9913.32181,2171.371427,491.184677,3137.941985
4/8/2025,1,12917.90108,20981.25832,10152.9622,9234.170058,881.2026648,1952.826728,1952.310595,5840.477421,9944.461228,3601.075199,9509.999961,10055.01703,2772.859421,499.509796,3349.282129
4/9/2025,1,13923.45069,17610.31906,10957.66928,9153.257272,881.2026648,1952.826728,1952.310595,5820.566721,12483.01617,3601.075199,9454.673528,9025.721218,2802.933787,495.3472822,3372.25393
4/10/2025,1,13229.35449,16600.21185,8915.906107,7967.3795,881.2026648,1952.826728,1952.310595,4816.18157,11095.74956,3601.075199,8274.3762,11054.90443,2396.929408,466.2091368,3450.357911
4/11/2025,1,13576.40256,15590.10455,8555.959981,8038.17814,881.2026648,3693.548719,3692.572513,4917.947465,9822.896643,3601.075199,7292.844204,9432.092587,2327.758305,395.4453047,4066.000984
4/12/2025,1,10684.33516,19289.91596,6197.692505,6070.986413,881.2026648,3162.06777,3161.232035,3086.161353,7291.492531,3601.075199,6335.901735,6860.189803,1338.310671,341.3317107,2600.402894
4/13/2025,1,8928.331141,23964.59824,5589.50773,5552.638944,881.2026648,2572.075164,2571.395364,3333.939191,5928.062086,3601.075199,5268.306399,5951.201279,1515.749612,341.3317107,2421.223129
4/14/2025,1,14976.45982,27633.08847,8111.199028,9345.425117,881.2026648,1952.826728,1952.310595,3400.308238,6278.454181,3601.075199,4727.336787,6528.676345,1527.779372,328.8439864,2168.533824
4/15/2025,1,18645.67765,21823.01427,9368.941669,9479.436896,881.2026648,3001.16071,3000.367502,3409.157487,4946.01079,3601.075199,4917.905612,5461.951574,1040.57413,291.380722,2389.062749
4/16/2025,1,35354.41169,32268.6193,13874.47383,15029.5473,881.2026648,3225.4554,3224.602912,5709.951626,7794.436317,3601.075199,5987.550074,6173.101384,1296.206478,308.0310515,2393.657089
4/17/2025,1,27609.60351,26650.38726,13675.88288,13117.98311,881.2026648,3693.548719,3692.572513,4672.381927,8140.061157,3601.075199,6344.098244,5879.016881,1154.856816,349.6569212,2425.81757
4/18/2025,1,22018.27317,31144.97291,13357.3099,11234.23265,881.2026648,2879.261421,2878.500432,4296.290595,6929.18235,3601.075199,5809.276012,5908.425354,1633.039755,291.380722,1915.844519
4/19/2025,1,38151.55998,30248.40487,14364.7452,18885.54662,881.2026648,3654.540947,3653.575051,4577.252932,7053.130563,3601.075199,5163.80087,5662.463745,1482.667789,283.0556029,2090.429843
4/20/2025,1,32109.36377,34809.54797,12713.95795,14506.14282,881.2026648,3279.091087,3278.224423,3825.070267,7012.609052,3601.075199,5053.148004,5943.180796,1410.48923,270.5677871,1993.948501
4/21/2025,1,40637.25479,34891.76596,22225.6369,23100.59631,881.2026648,3118.184027,3117.35989,6513.017239,7856.410423,3601.075199,5965.009676,5841.587926,1320.265998,270.5677871,2108.807304
4/22/2025,1,37071.85482,40439.52545,21360.93882,19904.5418,881.2026648,4200.649759,4199.539526,4654.683527,9439.133867,3601.075199,5926.07626,6226.571303,1657.099275,641.0376432,2485.544091
4/23/2025,1,28087.1654,25338.81388,15645.24308,14222.94815,881.2026648,3518.013693,3517.083881,4652.471228,7410.673541,3601.075199,5278.552035,5710.586639,1518.757069,553.62339,2370.685289
4/24/2025,1,27805.37425,31661.77188,14995.68521,12662.84872,881.2026648,3376.610518,3375.718079,5123.691555,7100.802957,3601.075199,5473.219115,5943.180796,1642.062058,511.9976118,2389.062749
4/25/2025,1,26345.99254,23913.70133,16098.27869,12442.86714,881.2026648,3654.540947,3653.575051,5754.197626,7677.638934,3601.075199,5801.079504,5887.037363,1621.009995,495.3472822,2347.713589
4/26/2025,1,23809.87185,24684.98474,16226.53534,13011.78507,881.2026648,4778.452462,4777.189516,5911.271068,8921.888421,3601.075199,5749.851325,6116.958008,1891.679559,453.7214125,2131.779004
4/27/2025,1,22113.19234,28510.08079,15696.95951,12435.28159,881.2026648,5385.510944,5384.087552,5740.923826,8252.091284,3601.075199,5249.864255,6274.694254,1545.823979,420.4207534,2140.967784
4/28/2025,1,21080.94671,28960.3224,13897.22902,11557.88374,881.2026648,3930.033364,3928.994655,5249.792798,10118.46546,3601.075199,5710.917909,6964.45613,1714.240617,374.6323699,2209.882985
4/29/2025,1,19286.3818,26223.63647,12527.77894,10220.29443,881.2026648,3956.851182,3955.805385,4448.939437,6910.113382,3601.075199,5858.455064,7079.416452,1714.240617,374.6323699,2618.780254
4/30/2025,1,19523.67966,24273.89467,12869.10712,10708.29962,881.2026648,3703.300662,3702.321879,4740.963323,6130.669798,3601.075199,6122.792466,7675.60594,1972.880422,341.3317107,2315.553108
5/1/2025,1,18820.88365,22643.34054,12878.50548,11771.27014,412.237017,4165.153551,4164.0527,4799.094995,7627.580557,3366.395415,6737.525751,8183.627727,2052.33655,341.4506109,2517.910213
5/2/2025,1,17221.53694,20818.66011,11685.362,11409.69532,412.237017,3802.037597,3801.032718,5002.558956,8371.269677,3366.395415,7204.726427,8965.122636,2214.838259,328.9585879,2559.262704
5/3/2025,1,15328.02465,22014.14038,10779.64821,9931.2559,412.237017,4046.488203,4045.418716,5026.886147,9489.186957,3366.395415,7632.993731,9718.05793,2293.07984,324.7945193,2724.672868
5/4/2025,1,16436.14345,23642.19579,11131.18097,10207.12414,412.237017,4305.178631,4304.040771,5141.887485,8359.351591,3366.395415,7610.453333,10024.42466,2359.28426,341.4506109,2959.003884
5/5/2025,1,15542.2229,32871.77566,13180.41008,11409.69532,412.237017,2378.053476,2377.424956,5024.674575,9579.764489,3366.395415,8354.286038,9531.122235,2395.395744,299.8102903,2756.835973
5/6/2025,1,13143.20284,16587.28911,12613.82202,12952.4147,412.237017,5007.677469,5006.353938,5630.643266,5148.616879,3366.395415,9096.069572,10068.56228,2100.485195,287.3182673,2857.919929
5/7/2025,1,15076.69872,18081.63946,14106.80228,12730.11307,412.237017,5534.551622,5533.088839,5891.607895,12328.07714,3366.395415,9528.435131,11161.6166,2461.600164,303.9743589,3147.387666
5/8/2025,1,14728.26962,19163.07727,11608.85195,11353.45035,412.237017,2534.691715,2534.021795,5254.677299,12258.95215,3366.395415,7592.011233,9336.397623,2416.46076,278.99013,3519.560586
5/9/2025,1,14319.86502,30067.9024,9481.04492,9374.162824,412.237017,3135.138364,3134.309746,4162.164399,9670.342021,3366.395415,5919.924513,7246.353083,1781.500389,274.8261528,2963.598628
5/10/2025,1,16304.76857,19996.76748,8703.537215,8367.109909,412.237017,4969.704578,4968.391084,3529.656946,6504.896074,3366.395415,5094.126812,5893.665887,1363.208921,262.3340383,2554.66796
5/11/2025,1,14317.00903,18447.36208,7258.117252,7635.925186,412.237017,5010.050806,5008.726649,3284.173318,6357.111691,3366.395415,4784.708837,5319.877254,1396.311098,224.8577863,2320.336945
5/12/2025,1,13183.1865,21577.63286,7109.2328,6912.775504,412.237017,2534.691715,2534.021795,2923.688304,5260.647006,3366.395415,4245.788711,4564.345673,776.3971301,245.6779466,2035.46385
5/13/2025,1,13023.25178,23134.90319,6098.059209,6572.627306,412.237017,2278.374574,2277.772399,3138.210026,3062.950329,3366.395415,4077.76042,4600.694263,1284.96734,237.3498093,2141.142549
5/14/2025,1,12851.89324,24625.32108,8486.414006,7429.693589,412.237017,4530.642791,4529.445342,3514.176041,3975.876375,3366.395415,5299.039392,5522.390899,1086.354081,237.3498093,2141.142549
5/15/2025,1,12780.49381,19792.27735,9828.441991,9100.972926,412.237017,4530.642791,4529.445342,4757.07528,8442.778241,3366.395415,7298.986231,7856.490305,2076.410872,229.0217635,2292.768584
5/16/2025,1,11646.67127,19414.75725,11309.01517,9757.164307,412.237017,4969.704578,4968.391084,5584.200407,12173.14187,3366.395415,9180.08374,8767.801622,1600.942905,195.7094887,2490.341853
5/17/2025,1,13240.30601,20071.48493,9797.42437,10180.34084,412.237017,3443.668268,3442.758105,5615.162313,13157.57648,3366.395415,8958.778143,10037.40632,1925.946324,199.8735573,2963.598628
5/18/2025,1,12349.24139,20138.33746,10672.12054,9676.814378,412.237017,4682.534457,4681.296862,5354.197683,12320.92625,3366.395415,8335.843894,10203.57137,2317.154163,195.7094887,3358.745165
5/19/2025,1,11512.44036,19387.22981,11151.85938,10381.21574,412.237017,3531.480584,3530.547213,5287.850777,11903.79295,3366.395415,9190.329376,9632.379086,2106.503808,208.2016032,3289.824213
5/20/2025,1,10689.91918,31393.15525,10527.37178,8758.14638,412.237017,4665.921298,4664.688094,4697.363039,12218.43064,3366.395415,9821.460133,10803.32328,2103.494502,149.9051909,3611.455055
5/21/2025,1,10889.83751,21042.81266,7059.604634,7322.560297,412.237017,3306.016474,3305.142694,4193.126305,12025.35754,3366.395415,6975.224321,8967.718922,1877.797679,154.0691681,3689.565393
5/22/2025,1,11169.72322,17381.65431,6652.240236,7526.113547,412.237017,2959.51368,2958.73148,3772.929051,8466.614464,3366.395415,6895.308407,7526.756596,1513.67347,166.5612825,2986.572245
5/23/2025,1,11329.65788,14798.00113,6906.584535,7716.275169,412.237017,3457.908089,3456.994163,4345.724263,8640.618645,3366.395415,7839.955438,7544.930891,1429.413275,129.0850306,3078.466814
5/24/2025,1,9761.726881,17224.35429,7684.092241,6800.285518,412.237017,2064.776948,2064.231227,4237.357592,8869.44605,3366.395415,7803.07115,7872.068256,1847.704743,149.9051909,3000.356476
5/25/2025,1,10681.35129,17790.63439,7617.921353,8067.136702,412.237017,3545.720456,3544.783322,4533.707271,10132.76409,3366.395415,7887.085318,8526.3431,1456.496904,129.0850306,3129.008792
5/26/2025,1,8733.575416,22230.42799,8738.690482,7448.441911,412.237017,3697.612071,3696.634791,4566.880749,9918.238394,3366.395415,8143.226077,8445.856888,1844.695502,83.28064127,3211.713875
5/27/2025,1,7899.630367,18836.67966,7270.524282,6837.782162,412.237017,3135.138364,3134.309746,4036.105252,13066.999,3366.395415,8012.081984,8438.067913,1399.320405,99.93673294,3358.745165
5/28/2025,1,8565.072865,21475.3878,7336.69517,6521.73898,412.237017,3408.068663,3407.16791,3500.906611,10371.12595,3366.395415,6608.430831,7163.270584,1483.580534,83.28064127,2894.677777
5/29/2025,1,8964.909511,15836.18137,6302.775343,6020.89087,412.237017,1815.579769,1815.099911,3350.520225,7908.847611,3366.395415,6053.117688,6085.794212,767.3692096,91.60868711,3055.493197
5/30/2025,1,7142.796662,18903.53219,5465.300265,5193.286189,412.237017,2050.537127,2049.995169,2452.625047,5360.758996,3366.395415,4762.168438,4738.299704,1251.865097,83.28064127,2380.06841
5/31/2025,1,8930.637817,20806.86263,5157.192153,4467.45816,412.237017,1758.620381,1758.155578,2656.089008,5651.560508,3366.395415,4655.613871,4849.941817,677.0905335,99.93673294,2223.847632
6/1/2025,1,8332.385,20923.97271,4572.596865,4698.630745,145.2872516,1904.673297,1904.169891,2662.938573,3339.429503,1165.931773,4163.820385,4383.389345,897.2260396,97.81454693,2228.5568
6/2/2025,1,8202.108374,24868.27086,4451.345951,4123.597029,145.2872516,1772.597386,1772.128888,2446.717084,5274.916159,1165.931773,4686.347088,4474.547128,957.4425084,105.9657058,2187.20219
6/3/2025,1,7242.315519,14629.54666,4547.935644,3800.771116,145.2872516,1809.671307,1809.193011,2608.314224,5124.749091,1165.931773,4450.697781,4560.495977,966.4749886,57.05847809,1934.479284
6/4/2025,1,7704.930356,21476.25281,4428.739877,4093.332117,145.2872516,1457.468981,1457.083772,2469.477253,6247.426664,1165.931773,4522.417141,4586.54105,644.3166591,81.51204622,2145.84748
6/5/2025,1,13487.61616,24413.91274,9247.948682,8547.321341,145.2872516,2291.632433,2291.026754,6609.550116,5510.892981,1165.931773,4538.810114,4826.155925,885.1827326,73.36088733,2274.506456
6/6/2025,1,9839.871378,15863.36385,7893.637974,6660.807237,145.2872516,3612.391283,3611.436527,3234.218571,9553.485748,1165.931773,5001.912175,4977.217484,671.4140998,77.43651251,2518.039471
6/7/2025,1,9326.741099,16580.15287,6187.905226,4572.526871,145.2872516,1934.795835,1934.284468,2917.852346,7165.114311,1165.931773,4559.301385,4831.364917,846.0419849,73.36088733,2426.14026
6/8/2025,1,9106.06847,17590.7079,4685.627326,4242.134729,145.2872516,1649.79002,1649.35398,2783.567428,5065.158978,1165.931773,4567.497849,4758.43869,939.377614,77.43651251,2334.240948
6/9/2025,1,7120.014993,19431.64144,5267.220539,3629.269819,145.2872516,1482.957299,1482.565353,2528.653655,4466.874331,1165.931773,4856.424372,5141.301551,740.6631149,81.51204622,2302.076229
6/10/2025,1,7213.069717,17833.55448,4147.191206,3377.062071,145.2872516,1133.072083,1132.772612,2437.613026,4383.448153,1165.931773,4692.494425,5013.680598,918.3018268,44.83169402,2265.316565
6/11/2025,1,7218.387158,19462.97646,4418.464368,3250.958142,145.2872516,910.6284554,910.3877761,2508.169488,4767.208469,1165.931773,5008.059556,4755.834166,716.5765009,57.05847809,2403.165432
6/12/2025,1,8630.160092,21609.42671,6029.662525,5699.895617,145.2872516,1332.344453,1331.992314,2480.857314,4679.015088,1165.931773,4926.094605,4292.231504,870.1285989,32.60481849,2109.087815
6/13/2025,1,8130.323353,24543.16982,5949.513647,6151.347517,145.2872516,1290.63626,1290.295145,1777.568401,5234.394858,1165.931773,4360.536322,4641.235777,563.024403,24.4536596,1994.213776
6/14/2025,1,4644.759598,16490.06461,4120.474928,3477.945148,145.2872516,1172.463115,1172.153233,1704.735887,3899.576528,1165.931773,3764.241176,3857.27844,442.5913332,44.83169402,1906.909511
6/15/2025,1,7335.370181,16866.08508,4116.364725,3124.854268,145.2872516,1017.216048,1016.947198,2009.722004,2314.479716,1165.931773,2956.886248,3435.347884,454.6346402,24.4536596,1796.630316
6/16/2025,1,6346.331524,16270.71935,3333.37172,2776.807558,145.2872516,864.2860414,864.0576104,1210.840456,3084.38387,1165.931773,3038.851199,2859.751301,596.1434972,28.52919331,1594.452012
6/17/2025,1,5205.7466,13192.05172,2223.617896,2443.893305,145.2872516,428.6673295,428.5540326,1358.781485,3210.714873,1165.931773,2833.938799,2596.695877,448.6129867,4.079192183,1148.740591
6/18/2025,1,7465.646807,23877.30024,2283.215757,2297.612804,145.2872516,458.7899189,458.6686607,1226.77257,1985.542311,1165.931773,2555.257867,2565.441755,385.3856912,36.68044367,1419.843481
6/19/2025,1,6037.921612,11558.71275,2796.990702,2474.158217,145.2872516,484.2782364,484.1502416,1165.320117,1158.431672,1165.931773,2307.313842,2979.558738,276.9959284,24.4536596,1392.273606
6/20/2025,1,7662.391075,17238.18866,1697.512341,2325.355659,145.2872516,481.9611259,481.8337435,1272.29286,1015.415381,1165.931773,1864.703052,2958.722657,252.9093805,20.37803442,1438.223262
6/21/2025,1,6298.474802,13689.49548,1859.865245,1851.205021,145.2872516,662.6965609,662.52141,1163.044115,1227.55619,1165.931773,1727.411713,2021.099294,514.8511751,44.83169402,1180.905411
6/22/2025,1,6683.987176,24335.57518,1411.853512,2189.163445,145.2872516,458.7899189,458.6686607,1283.672969,2099.955333,1165.931773,1985.601374,2312.804372,406.4614784,52.98285291,1245.234849
6/23/2025,1,6604.225993,12823.86496,2499.001262,1992.441405,145.2872516,347.568105,347.4762427,1201.736398,1206.103751,1165.931773,1995.846965,2211.228491,803.8904105,65.20963698,1723.110988
6/24/2025,1,5370.586345,19498.22839,2433.238051,1896.602444,145.2872516,574.6459539,574.4940749,1222.220516,1206.103751,1165.931773,1917.980268,2479.492964,346.2449435,65.20963698,1874.744691
6/25/2025,1,5253.603322,18041.14904,2285.270859,1823.462167,145.2872516,375.3735839,375.2743726,1151.664054,660.2583868,1165.931773,2219.201509,2304.990799,508.8295216,20.37803442,1539.312465
6/26/2025,1,5729.5117,11159.19097,1851.644838,1838.594623,145.2872516,264.15177,264.0819546,908.130342,1046.402277,1165.931773,1327.832504,2325.82688,394.4181714,28.52919331,1640.401668
6/27/2025,1,4732.496881,22678.73498,2196.901573,1659.527152,145.2872516,382.3249155,382.2238669,1060.623424,2164.312648,1165.931773,2782.710666,2323.222356,201.7253258,28.52919331,1309.564286
6/28/2025,1,5301.460045,9819.618087,959.7315757,1573.776476,145.2872516,301.225691,301.146077,776.1214267,1268.077439,1165.931773,1999.945219,1982.031656,231.8335933,46.36898241,1350.918997
6/29/2025,1,3964.130853,16290.30376,2293.491266,1291.303762,145.2872516,285.0058664,284.9305393,108.1107446,698.3960608,1165.931773,1876.99777,2427.402761,529.9053089,0.81492382,1332.539114
6/30/2025,1,5298.801324,23881.21714,283.6037726,1389.664835,145.2872516,224.7607384,224.7013341,108.1107446,2695.856352,1165.931773,1872.899516,1922.127938,225.8119398,0.81492382,1199.285193
7/1/2025,1,6205.243186,16038.63393,503.6682217,847.0968742,63.88762,198.5506295,198.4981526,92.54122967,1108.324665,400.6369267,1909.750729,2162.19164,237.700942,0,1244.807724
7/2/2025,1,4007.222238,14518.44015,503.6682217,907.8517664,63.88762,13.4937074,13.49014101,92.54122967,989.1499888,400.6369267,1249.944161,1000.339259,198.0841293,0,918.6772908
7/3/2025,1,4731.960802,13626.75027,503.6682217,850.5685438,63.88762,1.92850844,1.927998735,92.54122967,1935.39709,400.6369267,1700.743674,1638.576514,323.0295073,0,1097.819317
7/4/2025,1,4470.102723,13559.9717,501.8028056,829.7383105,63.88762,1.92850844,1.927998735,92.54122967,798.4704653,400.6369267,1506.08024,2308.074412,246.8433189,0,904.8970962
7/5/2025,1,5813.778597,14361.3142,501.8028056,942.5688399,63.88762,102.1668308,102.1398281,92.54122967,121.5581988,400.6369267,1221.256921,2052.779533,289.5075685,0,1198.873809
7/6/2025,1,5096.97514,16085.77175,501.8028056,737.7380684,63.88762,161.9247941,161.8819974,92.54122967,2040.270786,400.6369267,1346.251337,1774.039129,205.7027548,0,992.1713934
7/7/2025,1,5327.092854,17004.95871,501.8028056,1246.343355,63.88762,258.3085929,258.2403219,448.0944519,276.4852986,400.6369267,1381.085824,1956.392679,205.7027548,0,1129.973037
